variant,binary,version,dataset,run_index,seed,population,islands,generations,mutation_rate,elite_count,reported_length,cuda_elapsed_ms,generations_completed,target_reached,best_tour_path,status,notes
cuda_ga_gpu_pop_bitset,build/CUDA-GA-GPU-Pop-bitset,GPU-Pop Bitset Variant,sequential/tests/fixtures/smoke_20.tsp,2,101,NA,256,2000,0.03,2,73,115.038,2000,no,15 0 2 1 16 3 17 7 13 14 6 5 19 4 10 8 9 18 11 12 15,ok,
cuda_ga_gpu_pop_parallel_sort,build/GA-GPU-POP-ParallelSort,GA-GPU-POP-ParallelSort,sequential/tests/fixtures/smoke_20.tsp,2,101,NA,256,2000,0.03,2,73,125.196,2000,NA,17 3 16 1 2 0 15 18 9 8 10 4 19 5 6 14 13 11 12 7 17,ok,
cuda_ga_gpu_pop_aos,build/GA-GPU-POP-AoS,GA-GPU-POP-AoS,sequential/tests/fixtures/smoke_20.tsp,2,101,NA,256,2000,0.03,2,73,626.472,2000,NA,15 0 2 1 16 3 17 7 13 14 6 5 19 4 10 8 9 18 11 12 15,ok,
cuda_ga_gpu_pop_global_dist,build/GA-GPU-POP-GlobalDist,GA-GPU-POP-GlobalDist,sequential/tests/fixtures/smoke_20.tsp,2,101,NA,256,2000,0.03,2,73,148.754,2000,no,15 0 2 1 16 3 17 7 13 14 6 5 19 4 10 8 9 18 11 12 15,ok,
cuda_ga_gpu_pop_verbose_comments,build/GA-GPU-POP-VerboseComments,GA-GPU-POP-VerboseComments,sequential/tests/fixtures/smoke_20.tsp,2,101,NA,256,2000,0.03,2,73,203.372,2000,NA,15 0 2 1 16 3 17 7 13 14 6 5 19 4 10 8 9 18 11 12 15,ok,
cuda_ga_b1_stride,build/CUDA-GA-B1-stride,cuda_ga_b1_stride,sequential/tests/fixtures/smoke_20.tsp,2,101,NA,256,2000,0.03,2,73,124.52,2000,NA,16 17 3 7 14 6 5 19 4 10 8 9 18 13 11 12 15 0 2 1 16,ok,
cuda_ga_b2_bitmask,build/CUDA-GA-B2-bitmask,cuda_ga_b2_bitmask,sequential/tests/fixtures/smoke_20.tsp,2,101,NA,256,2000,0.03,2,73,117.592,2000,NA,16 17 3 7 14 6 5 19 4 10 8 9 18 13 11 12 15 0 2 1 16,ok,
cuda_ga_b3_reduce,build/CUDA-GA-B3-reduce,cuda_ga_b3_reduce,sequential/tests/fixtures/smoke_20.tsp,2,101,NA,256,2000,0.03,2,73,116.928,2000,NA,16 17 3 7 14 6 5 19 4 10 8 9 18 13 11 12 15 0 2 1 16,ok,
cuda_ga_b3_shuffle,build/CUDA-GA-B3-shuffle,GPU-Pop B1+B2+B3-shuffle,sequential/tests/fixtures/smoke_20.tsp,2,101,NA,256,2000,0.03,2,73,116.946,2000,NA,16 17 3 7 14 6 5 19 4 10 8 9 18 13 11 12 15 0 2 1 16,ok,
cuda_ga_b4_global,build/CUDA-GA-B4-global,cuda_ga_b4_global,sequential/tests/fixtures/smoke_20.tsp,2,101,NA,256,2000,0.03,2,73,117.311,2000,NA,16 17 3 7 14 6 5 19 4 10 8 9 18 13 11 12 15 0 2 1 16,ok,
cuda_ga_b5_bigpop,build/CUDA-GA-B5-bigpop,cuda_ga_b5_bigpop,sequential/tests/fixtures/smoke_20.tsp,2,101,NA,256,2000,0.03,2,73,1683.7,2000,NA,10 4 19 5 6 14 7 17 3 16 1 2 0 15 12 11 13 18 9 8 10,ok,
cuda_ga_c1_stride,build/CUDA-GA-C1-stride,cuda_ga_c1_stride,sequential/tests/fixtures/smoke_20.tsp,2,101,NA,256,2000,0.03,2,73,129.524,2000,NA,17 3 16 1 2 0 15 12 11 6 18 9 8 10 4 19 5 14 13 7 17,ok,
cuda_ga_c2_bitmask,build/CUDA-GA-C2-bitmask,cuda_ga_c2_bitmask,sequential/tests/fixtures/smoke_20.tsp,2,101,NA,256,2000,0.03,2,73,117.637,2000,NA,17 3 16 1 2 0 15 12 11 6 18 9 8 10 4 19 5 14 13 7 17,ok,
cuda_ga_c3_reduce,build/CUDA-GA-C3-reduce,cuda_ga_c3_reduce,sequential/tests/fixtures/smoke_20.tsp,2,101,NA,256,2000,0.03,2,73,117.929,2000,NA,17 3 16 1 2 0 15 12 11 6 18 9 8 10 4 19 5 14 13 7 17,ok,
cuda_ga_c4_global,build/CUDA-GA-C4-global,cuda_ga_c4_global,sequential/tests/fixtures/smoke_20.tsp,2,101,NA,256,2000,0.03,2,73,118.637,2000,NA,17 3 16 1 2 0 15 12 11 6 18 9 8 10 4 19 5 14 13 7 17,ok,
cuda_ga_c5_bigpop,build/CUDA-GA-C5-bigpop,cuda_ga_c5_bigpop,sequential/tests/fixtures/smoke_20.tsp,2,101,NA,256,2000,0.03,2,73,1685.83,2000,NA,4 19 5 6 14 13 12 11 7 3 17 16 1 2 0 15 18 9 8 10 4,ok,
cuda_ga_b4_smem,build/CUDA-GA-B4-smem,GPU-Pop B1+B2+B3-shuffle+B4-smem,sequential/tests/fixtures/smoke_20.tsp,2,101,NA,256,2000,0.03,2,73,120.448,2000,NA,16 17 3 7 14 6 5 19 4 10 8 9 18 13 11 12 15 0 2 1 16,ok,
gpu_naive,build/GPU-Naive,gpu_naive,sequential/tests/fixtures/smoke_20.tsp,3,102,NA,NA,NA,NA,NA,80,0.132001,NA,NA,8 9 18 6 5 19 4 14 13 11 12 15 0 7 3 17 16 1 2 10 8,ok,
cuda_ga,build/CUDA-GA,cuda_ga,sequential/tests/fixtures/smoke_20.tsp,3,102,512,NA,2000,0.03,4,75,563.263,2000,NA,13 11 12 15 0 7 3 17 16 1 2 9 18 6 5 19 8 10 4 14 13,ok,
cuda_ga_no_greedy,build/CUDA-GA-no-greedy,cuda_ga_no_greedy,sequential/tests/fixtures/smoke_20.tsp,3,102,512,NA,2000,0.03,4,74,564.549,2000,NA,2 1 16 17 3 0 15 12 11 6 18 9 8 10 4 19 5 14 13 7 2,ok,
cuda_ga_gpu_pop,build/CUDA-GA-GPU-Pop,GPU-Pop Control,sequential/tests/fixtures/smoke_20.tsp,3,102,NA,256,2000,0.03,2,73,121.604,2000,no,7 17 3 16 1 2 0 15 18 9 8 10 4 19 5 6 14 13 11 12 7,ok,
cuda_ga_gpu_pop_bankconflict,build/CUDA-GA-GPU-Pop-bankconflict,GPU-Pop Bank-Conflict Variant,sequential/tests/fixtures/smoke_20.tsp,3,102,NA,256,2000,0.03,2,73,120.535,2000,no,7 17 3 16 1 2 0 15 18 9 8 10 4 19 5 6 14 13 11 12 7,ok,
cuda_ga_gpu_pop_bitset,build/CUDA-GA-GPU-Pop-bitset,GPU-Pop Bitset Variant,sequential/tests/fixtures/smoke_20.tsp,3,102,NA,256,2000,0.03,2,73,115.158,2000,no,7 17 3 16 1 2 0 15 18 9 8 10 4 19 5 6 14 13 11 12 7,ok,
cuda_ga_gpu_pop_parallel_sort,build/GA-GPU-POP-ParallelSort,GA-GPU-POP-ParallelSort,sequential/tests/fixtures/smoke_20.tsp,3,102,NA,256,2000,0.03,2,73,124.879,2000,NA,7 17 3 16 1 2 0 15 18 9 8 10 4 19 5 6 14 13 11 12 7,ok,
cuda_ga_gpu_pop_aos,build/GA-GPU-POP-AoS,GA-GPU-POP-AoS,sequential/tests/fixtures/smoke_20.tsp,3,102,NA,256,2000,0.03,2,73,627.343,2000,NA,7 17 3 16 1 2 0 15 18 9 8 10 4 19 5 6 14 13 11 12 7,ok,
cuda_ga_gpu_pop_global_dist,build/GA-GPU-POP-GlobalDist,GA-GPU-POP-GlobalDist,sequential/tests/fixtures/smoke_20.tsp,3,102,NA,256,2000,0.03,2,73,148.84,2000,no,7 17 3 16 1 2 0 15 18 9 8 10 4 19 5 6 14 13 11 12 7,ok,
cuda_ga_gpu_pop_verbose_comments,build/GA-GPU-POP-VerboseComments,GA-GPU-POP-VerboseComments,sequential/tests/fixtures/smoke_20.tsp,3,102,NA,256,2000,0.03,2,73,207.197,2000,NA,7 17 3 16 1 2 0 15 18 9 8 10 4 19 5 6 14 13 11 12 7,ok,
cuda_ga_b1_stride,build/CUDA-GA-B1-stride,cuda_ga_b1_stride,sequential/tests/fixtures/smoke_20.tsp,3,102,NA,256,2000,0.03,2,73,124.937,2000,NA,4 10 8 9 18 6 11 12 15 0 2 1 16 17 3 7 13 14 5 19 4,ok,
cuda_ga_b2_bitmask,build/CUDA-GA-B2-bitmask,cuda_ga_b2_bitmask,sequential/tests/fixtures/smoke_20.tsp,3,102,NA,256,2000,0.03,2,73,116.77,2000,NA,4 10 8 9 18 6 11 12 15 0 2 1 16 17 3 7 13 14 5 19 4,ok,
cuda_ga_b3_reduce,build/CUDA-GA-B3-reduce,cuda_ga_b3_reduce,sequential/tests/fixtures/smoke_20.tsp,3,102,NA,256,2000,0.03,2,73,117.495,2000,NA,4 10 8 9 18 6 11 12 15 0 2 1 16 17 3 7 13 14 5 19 4,ok,
cuda_ga_b3_shuffle,build/CUDA-GA-B3-shuffle,GPU-Pop B1+B2+B3-shuffle,sequential/tests/fixtures/smoke_20.tsp,3,102,NA,256,2000,0.03,2,73,116.666,2000,NA,4 10 8 9 18 6 11 12 15 0 2 1 16 17 3 7 13 14 5 19 4,ok,
cuda_ga_b4_global,build/CUDA-GA-B4-global,cuda_ga_b4_global,sequential/tests/fixtures/smoke_20.tsp,3,102,NA,256,2000,0.03,2,73,116.776,2000,NA,4 10 8 9 18 6 11 12 15 0 2 1 16 17 3 7 13 14 5 19 4,ok,
cuda_ga_b5_bigpop,build/CUDA-GA-B5-bigpop,cuda_ga_b5_bigpop,sequential/tests/fixtures/smoke_20.tsp,3,102,NA,256,2000,0.03,2,73,1687.33,2000,NA,4 19 5 6 11 12 13 14 7 17 3 16 1 2 0 15 18 9 8 10 4,ok,
cuda_ga_c1_stride,build/CUDA-GA-C1-stride,cuda_ga_c1_stride,sequential/tests/fixtures/smoke_20.tsp,3,102,NA,256,2000,0.03,2,73,126.392,2000,NA,14 13 11 12 7 17 3 16 1 2 0 15 18 9 8 10 4 19 5 6 14,ok,
cuda_ga_c2_bitmask,build/CUDA-GA-C2-bitmask,cuda_ga_c2_bitmask,sequential/tests/fixtures/smoke_20.tsp,3,102,NA,256,2000,0.03,2,73,117.358,2000,NA,14 13 11 12 7 17 3 16 1 2 0 15 18 9 8 10 4 19 5 6 14,ok,
cuda_ga_c3_reduce,build/CUDA-GA-C3-reduce,cuda_ga_c3_reduce,sequential/tests/fixtures/smoke_20.tsp,3,102,NA,256,2000,0.03,2,73,119.455,2000,NA,14 13 11 12 7 17 3 16 1 2 0 15 18 9 8 10 4 19 5 6 14,ok,
cuda_ga_c4_global,build/CUDA-GA-C4-global,cuda_ga_c4_global,sequential/tests/fixtures/smoke_20.tsp,3,102,NA,256,2000,0.03,2,73,117.767,2000,NA,14 13 11 12 7 17 3 16 1 2 0 15 18 9 8 10 4 19 5 6 14,ok,
cuda_ga_c5_bigpop,build/CUDA-GA-C5-bigpop,cuda_ga_c5_bigpop,sequential/tests/fixtures/smoke_20.tsp,3,102,NA,256,2000,0.03,2,73,1689.14,2000,NA,17 7 11 12 13 14 6 5 19 4 10 8 9 18 15 0 2 1 16 3 17,ok,
cuda_ga_b4_smem,build/CUDA-GA-B4-smem,GPU-Pop B1+B2+B3-shuffle+B4-smem,sequential/tests/fixtures/smoke_20.tsp,3,102,NA,256,2000,0.03,2,73,118.435,2000,NA,4 10 8 9 18 6 11 12 15 0 2 1 16 17 3 7 13 14 5 19 4,ok,
gpu_naive,build/GPU-Naive,gpu_naive,sequential/tests/fixtures/smoke_20.tsp,4,103,NA,NA,NA,NA,NA,80,0.128326,NA,NA,8 9 18 6 5 19 4 14 13 11 12 15 0 7 3 17 16 1 2 10 8,ok,
cuda_ga,build/CUDA-GA,cuda_ga,sequential/tests/fixtures/smoke_20.tsp,4,103,512,NA,2000,0.03,4,75,561.745,2000,NA,0 7 3 17 16 1 2 9 18 6 5 19 8 10 4 14 13 11 12 15 0,ok,
cuda_ga_no_greedy,build/CUDA-GA-no-greedy,cuda_ga_no_greedy,sequential/tests/fixtures/smoke_20.tsp,4,103,512,NA,2000,0.03,4,73,565.824,2000,NA,0 15 18 9 8 10 4 19 5 6 14 13 11 12 7 3 17 16 1 2 0,ok,
cuda_ga_gpu_pop,build/CUDA-GA-GPU-Pop,GPU-Pop Control,sequential/tests/fixtures/smoke_20.tsp,4,103,NA,256,2000,0.03,2,73,121.482,2000,no,13 18 9 8 10 4 19 5 6 11 12 15 0 2 1 16 17 3 7 14 13,ok,
cuda_ga_gpu_pop_bankconflict,build/CUDA-GA-GPU-Pop-bankconflict,GPU-Pop Bank-Conflict Variant,sequential/tests/fixtures/smoke_20.tsp,4,103,NA,256,2000,0.03,2,73,120.539,2000,no,13 18 9 8 10 4 19 5 6 11 12 15 0 2 1 16 17 3 7 14 13,ok,
cuda_ga_gpu_pop_bitset,build/CUDA-GA-GPU-Pop-bitset,GPU-Pop Bitset Variant,sequential/tests/fixtures/smoke_20.tsp,4,103,NA,256,2000,0.03,2,73,115.475,2000,no,13 18 9 8 10 4 19 5 6 11 12 15 0 2 1 16 17 3 7 14 13,ok,
cuda_ga_gpu_pop_parallel_sort,build/GA-GPU-POP-ParallelSort,GA-GPU-POP-ParallelSort,sequential/tests/fixtures/smoke_20.tsp,4,103,NA,256,2000,0.03,2,73,126.645,2000,NA,2 1 16 17 3 7 14 6 5 19 4 10 8 9 18 13 11 12 15 0 2,ok,
cuda_ga_gpu_pop_aos,build/GA-GPU-POP-AoS,GA-GPU-POP-AoS,sequential/tests/fixtures/smoke_20.tsp,4,103,NA,256,2000,0.03,2,73,627.54,2000,NA,13 18 9 8 10 4 19 5 6 11 12 15 0 2 1 16 17 3 7 14 13,ok,
cuda_ga_gpu_pop_global_dist,build/GA-GPU-POP-GlobalDist,GA-GPU-POP-GlobalDist,sequential/tests/fixtures/smoke_20.tsp,4,103,NA,256,2000,0.03,2,73,149.409,2000,no,13 18 9 8 10 4 19 5 6 11 12 15 0 2 1 16 17 3 7 14 13,ok,
cuda_ga_gpu_pop_verbose_comments,build/GA-GPU-POP-VerboseComments,GA-GPU-POP-VerboseComments,sequential/tests/fixtures/smoke_20.tsp,4,103,NA,256,2000,0.03,2,73,204.902,2000,NA,13 18 9 8 10 4 19 5 6 11 12 15 0 2 1 16 17 3 7 14 13,ok,
cuda_ga_b1_stride,build/CUDA-GA-B1-stride,cuda_ga_b1_stride,sequential/tests/fixtures/smoke_20.tsp,4,103,NA,256,2000,0.03,2,73,127.05,2000,NA,3 17 7 14 6 5 19 4 10 8 9 18 13 11 12 15 0 2 1 16 3,ok,
cuda_ga_b2_bitmask,build/CUDA-GA-B2-bitmask,cuda_ga_b2_bitmask,sequential/tests/fixtures/smoke_20.tsp,4,103,NA,256,2000,0.03,2,73,116.671,2000,NA,3 17 7 14 6 5 19 4 10 8 9 18 13 11 12 15 0 2 1 16 3,ok,
cuda_ga_b3_reduce,build/CUDA-GA-B3-reduce,cuda_ga_b3_reduce,sequential/tests/fixtures/smoke_20.tsp,4,103,NA,256,2000,0.03,2,73,120.741,2000,NA,3 17 7 14 6 5 19 4 10 8 9 18 13 11 12 15 0 2 1 16 3,ok,
cuda_ga_b3_shuffle,build/CUDA-GA-B3-shuffle,GPU-Pop B1+B2+B3-shuffle,sequential/tests/fixtures/smoke_20.tsp,4,103,NA,256,2000,0.03,2,73,118.473,2000,NA,3 17 7 14 6 5 19 4 10 8 9 18 13 11 12 15 0 2 1 16 3,ok,
cuda_ga_b4_global,build/CUDA-GA-B4-global,cuda_ga_b4_global,sequential/tests/fixtures/smoke_20.tsp,4,103,NA,256,2000,0.03,2,73,116.472,2000,NA,3 17 7 14 6 5 19 4 10 8 9 18 13 11 12 15 0 2 1 16 3,ok,
cuda_ga_b5_bigpop,build/CUDA-GA-B5-bigpop,cuda_ga_b5_bigpop,sequential/tests/fixtures/smoke_20.tsp,4,103,NA,256,2000,0.03,2,73,1688.72,2000,NA,14 6 5 19 4 10 8 9 18 15 0 2 1 16 3 17 7 11 12 13 14,ok,
cuda_ga_c1_stride,build/CUDA-GA-C1-stride,cuda_ga_c1_stride,sequential/tests/fixtures/smoke_20.tsp,4,103,NA,256,2000,0.03,2,73,127.596,2000,NA,11 12 15 0 2 1 16 3 17 7 14 5 19 4 10 8 9 18 6 13 11,ok,
cuda_ga_c2_bitmask,build/CUDA-GA-C2-bitmask,cuda_ga_c2_bitmask,sequential/tests/fixtures/smoke_20.tsp,4,103,NA,256,2000,0.03,2,73,116.585,2000,NA,11 12 15 0 2 1 16 3 17 7 14 5 19 4 10 8 9 18 6 13 11,ok,
cuda_ga_c3_reduce,build/CUDA-GA-C3-reduce,cuda_ga_c3_reduce,sequential/tests/fixtures/smoke_20.tsp,4,103,NA,256,2000,0.03,2,73,117.394,2000,NA,11 12 15 0 2 1 16 3 17 7 14 5 19 4 10 8 9 18 6 13 11,ok,
cuda_ga_c4_global,build/CUDA-GA-C4-global,cuda_ga_c4_global,sequential/tests/fixtures/smoke_20.tsp,4,103,NA,256,2000,0.03,2,73,118.389,2000,NA,11 12 15 0 2 1 16 3 17 7 14 5 19 4 10 8 9 18 6 13 11,ok,
cuda_ga_c5_bigpop,build/CUDA-GA-C5-bigpop,cuda_ga_c5_bigpop,sequential/tests/fixtures/smoke_20.tsp,4,103,NA,256,2000,0.03,2,73,1688.99,2000,NA,0 2 1 16 17 3 7 14 5 19 4 10 8 9 18 6 13 11 12 15 0,ok,
cuda_ga_b4_smem,build/CUDA-GA-B4-smem,GPU-Pop B1+B2+B3-shuffle+B4-smem,sequential/tests/fixtures/smoke_20.tsp,4,103,NA,256,2000,0.03,2,73,117.153,2000,NA,3 17 7 14 6 5 19 4 10 8 9 18 13 11 12 15 0 2 1 16 3,ok,
gpu_naive,build/GPU-Naive,gpu_naive,sequential/tests/fixtures/smoke_20.tsp,5,104,NA,NA,NA,NA,NA,80,0.126852,NA,NA,8 9 18 6 5 19 4 14 13 11 12 15 0 7 3 17 16 1 2 10 8,ok,
cuda_ga,build/CUDA-GA,cuda_ga,sequential/tests/fixtures/smoke_20.tsp,5,104,512,NA,2000,0.03,4,75,566.114,2000,NA,15 0 7 3 17 16 1 2 9 18 6 5 19 8 10 4 14 13 11 12 15,ok,
cuda_ga_no_greedy,build/CUDA-GA-no-greedy,cuda_ga_no_greedy,sequential/tests/fixtures/smoke_20.tsp,5,104,512,NA,2000,0.03,4,73,563.105,2000,NA,7 3 17 16 1 2 0 15 12 11 18 9 8 10 4 19 5 6 14 13 7,ok,
cuda_ga_gpu_pop,build/CUDA-GA-GPU-Pop,GPU-Pop Control,sequential/tests/fixtures/smoke_20.tsp,5,104,NA,256,2000,0.03,2,73,121.338,2000,no,5 19 4 10 8 9 18 15 0 2 1 16 3 17 7 11 12 13 14 6 5,ok,
cuda_ga_gpu_pop_bankconflict,build/CUDA-GA-GPU-Pop-bankconflict,GPU-Pop Bank-Conflict Variant,sequential/tests/fixtures/smoke_20.tsp,5,104,NA,256,2000,0.03,2,73,120.244,2000,no,5 19 4 10 8 9 18 15 0 2 1 16 3 17 7 11 12 13 14 6 5,ok,
cuda_ga_gpu_pop_bitset,build/CUDA-GA-GPU-Pop-bitset,GPU-Pop Bitset Variant,sequential/tests/fixtures/smoke_20.tsp,5,104,NA,256,2000,0.03,2,73,115.093,2000,no,5 19 4 10 8 9 18 15 0 2 1 16 3 17 7 11 12 13 14 6 5,ok,
cuda_ga_gpu_pop_parallel_sort,build/GA-GPU-POP-ParallelSort,GA-GPU-POP-ParallelSort,sequential/tests/fixtures/smoke_20.tsp,5,104,NA,256,2000,0.03,2,73,125.22,2000,NA,12 11 13 14 6 5 19 4 10 8 9 18 15 0 2 1 16 17 3 7 12,ok,
cuda_ga_gpu_pop_aos,build/GA-GPU-POP-AoS,GA-GPU-POP-AoS,sequential/tests/fixtures/smoke_20.tsp,5,104,NA,256,2000,0.03,2,73,626.017,2000,NA,5 19 4 10 8 9 18 15 0 2 1 16 3 17 7 11 12 13 14 6 5,ok,
