variant,binary,version,dataset,run_index,seed,population,islands,generations,mutation_rate,elite_count,reported_length,cuda_elapsed_ms,generations_completed,target_reached,best_tour_path,status,notes
cuda_ga_b1_stride,build/CUDA-GA-B1-stride,cuda_ga_b1_stride,data/berlin52.tsp,19,118,NA,256,2000,0.03,2,9355,262.353,NA,NA,11 27 26 25 46 13 12 51 10 50 32 3 5 37 36 39 38 35 34 33 45 43 48 0 21 30 17 2 16 6 1 41 20 22 29 28 15 42 7 9 8 40 44 18 31 19 49 47 23 4 14 24 11,ok,
cuda_ga_b2_bitmask,build/CUDA-GA-B2-bitmask,cuda_ga_b2_bitmask,data/berlin52.tsp,19,118,NA,256,2000,0.03,2,9355,246.525,NA,NA,11 27 26 25 46 13 12 51 10 50 32 3 5 37 36 39 38 35 34 33 45 43 48 0 21 30 17 2 16 6 1 41 20 22 29 28 15 42 7 9 8 40 44 18 31 19 49 47 23 4 14 24 11,ok,
cuda_ga_b3_reduce,build/CUDA-GA-B3-reduce,cuda_ga_b3_reduce,data/berlin52.tsp,19,118,NA,256,2000,0.03,2,9355,246.355,NA,NA,11 27 26 25 46 13 12 51 10 50 32 3 5 37 36 39 38 35 34 33 45 43 48 0 21 30 17 2 16 6 1 41 20 22 29 28 15 42 7 9 8 40 44 18 31 19 49 47 23 4 14 24 11,ok,
cuda_ga_b3_shuffle,build/CUDA-GA-B3-shuffle,GPU-Pop B1+B2+B3-shuffle,data/berlin52.tsp,19,118,NA,256,2000,0.03,2,9355,247.586,NA,NA,11 27 26 25 46 13 12 51 10 50 32 3 5 37 36 39 38 35 34 33 45 43 48 0 21 30 17 2 16 6 1 41 20 22 29 28 15 42 7 9 8 40 44 18 31 19 49 47 23 4 14 24 11,ok,
cuda_ga_b4_global,build/CUDA-GA-B4-global,cuda_ga_b4_global,data/berlin52.tsp,19,118,NA,256,2000,0.03,2,9355,246.764,NA,NA,11 27 26 25 46 13 12 51 10 50 32 3 5 37 36 39 38 35 34 33 45 43 48 0 21 30 17 2 16 6 1 41 20 22 29 28 15 42 7 9 8 40 44 18 31 19 49 47 23 4 14 24 11,ok,
cuda_ga_b5_bigpop,build/CUDA-GA-B5-bigpop,cuda_ga_b5_bigpop,data/berlin52.tsp,19,118,NA,256,2000,0.03,2,7542,7507.98,NA,NA,46 12 13 51 10 50 32 42 9 8 7 40 18 44 31 48 0 21 30 17 2 16 20 41 6 1 29 22 19 49 28 15 45 43 33 34 35 38 39 36 37 47 23 4 14 5 3 24 11 27 26 25 46,ok,
cuda_ga_c1_stride,build/CUDA-GA-C1-stride,cuda_ga_c1_stride,data/berlin52.tsp,19,118,NA,256,2000,0.03,2,7936,261.799,NA,NA,32 42 9 8 7 40 18 44 31 48 0 21 30 17 2 16 20 22 29 1 6 41 28 19 49 15 45 43 33 34 35 38 39 36 47 23 37 4 5 14 3 24 11 27 26 25 46 12 13 51 10 50 32,ok,
cuda_ga_c2_bitmask,build/CUDA-GA-C2-bitmask,cuda_ga_c2_bitmask,data/berlin52.tsp,19,118,NA,256,2000,0.03,2,7936,247.325,NA,NA,32 42 9 8 7 40 18 44 31 48 0 21 30 17 2 16 20 22 29 1 6 41 28 19 49 15 45 43 33 34 35 38 39 36 47 23 37 4 5 14 3 24 11 27 26 25 46 12 13 51 10 50 32,ok,
cuda_ga_c3_reduce,build/CUDA-GA-C3-reduce,cuda_ga_c3_reduce,data/berlin52.tsp,19,118,NA,256,2000,0.03,2,7936,245.692,NA,NA,32 42 9 8 7 40 18 44 31 48 0 21 30 17 2 16 20 22 29 1 6 41 28 19 49 15 45 43 33 34 35 38 39 36 47 23 37 4 5 14 3 24 11 27 26 25 46 12 13 51 10 50 32,ok,
cuda_ga_c4_global,build/CUDA-GA-C4-global,cuda_ga_c4_global,data/berlin52.tsp,19,118,NA,256,2000,0.03,2,7936,249.136,NA,NA,32 42 9 8 7 40 18 44 31 48 0 21 30 17 2 16 20 22 29 1 6 41 28 19 49 15 45 43 33 34 35 38 39 36 47 23 37 4 5 14 3 24 11 27 26 25 46 12 13 51 10 50 32,ok,
cuda_ga_c5_bigpop,build/CUDA-GA-C5-bigpop,cuda_ga_c5_bigpop,data/berlin52.tsp,19,118,NA,256,2000,0.03,2,7542,7519.05,NA,NA,0 21 30 17 2 16 20 41 6 1 29 22 19 49 28 15 45 43 33 34 35 38 39 36 37 47 23 4 14 5 3 24 11 27 26 25 46 12 13 51 10 50 32 42 9 8 7 40 18 44 31 48 0,ok,
cuda_ga_b4_smem,build/CUDA-GA-B4-smem,GPU-Pop B1+B2+B3-shuffle+B4-smem,data/berlin52.tsp,19,118,NA,256,2000,0.03,2,9355,319.277,NA,NA,11 27 26 25 46 13 12 51 10 50 32 3 5 37 36 39 38 35 34 33 45 43 48 0 21 30 17 2 16 6 1 41 20 22 29 28 15 42 7 9 8 40 44 18 31 19 49 47 23 4 14 24 11,ok,
gpu_naive,build/GPU-Naive,gpu_naive,data/berlin52.tsp,20,119,NA,NA,NA,NA,NA,8181,0.132876,NA,NA,39 37 36 38 35 34 33 43 45 47 23 4 14 5 3 24 11 27 26 25 46 12 13 51 10 50 32 42 9 8 7 40 18 44 31 48 0 21 30 17 2 16 20 22 19 49 15 28 29 41 6 1 39,ok,
cuda_ga,build/CUDA-GA,cuda_ga,data/berlin52.tsp,20,119,512,NA,2000,0.03,4,7640,878.141,NA,NA,9 8 7 40 18 44 31 48 0 21 30 17 2 16 20 41 6 1 29 22 19 49 28 15 43 45 37 39 38 35 34 33 36 47 23 4 14 5 3 24 11 27 26 25 46 12 13 51 10 50 32 42 9,ok,
cuda_ga_no_greedy,build/CUDA-GA-no-greedy,cuda_ga_no_greedy,data/berlin52.tsp,20,119,512,NA,2000,0.03,4,8303,888.723,NA,NA,35 48 0 21 31 44 18 9 8 7 40 2 17 30 22 19 49 15 28 29 41 1 6 16 20 43 45 47 23 4 5 3 24 11 27 26 25 46 12 13 51 10 50 32 42 14 37 36 39 38 33 34 35,ok,
cuda_ga_gpu_pop,build/CUDA-GA-GPU-Pop,GPU-Pop Control,data/berlin52.tsp,20,119,NA,256,2000,0.03,2,8995,332.988,2000,no,16 20 41 6 1 29 22 19 49 28 46 13 12 26 25 27 51 10 50 11 24 5 23 47 34 35 31 0 30 21 44 18 40 7 8 9 32 42 3 45 15 43 33 36 37 4 14 39 38 48 17 2 16,ok,
cuda_ga_gpu_pop_bankconflict,build/CUDA-GA-GPU-Pop-bankconflict,GPU-Pop Bank-Conflict Variant,data/berlin52.tsp,20,119,NA,256,2000,0.03,2,8995,329.875,2000,no,16 20 41 6 1 29 22 19 49 28 46 13 12 26 25 27 51 10 50 11 24 5 23 47 34 35 31 0 30 21 44 18 40 7 8 9 32 42 3 45 15 43 33 36 37 4 14 39 38 48 17 2 16,ok,
cuda_ga_gpu_pop_bitset,build/CUDA-GA-GPU-Pop-bitset,GPU-Pop Bitset Variant,data/berlin52.tsp,20,119,NA,256,2000,0.03,2,8995,284.38,2000,no,16 20 41 6 1 29 22 19 49 28 46 13 12 26 25 27 51 10 50 11 24 5 23 47 34 35 31 0 30 21 44 18 40 7 8 9 32 42 3 45 15 43 33 36 37 4 14 39 38 48 17 2 16,ok,
cuda_ga_gpu_pop_parallel_sort,build/GA-GPU-POP-ParallelSort,GA-GPU-POP-ParallelSort,data/berlin52.tsp,20,119,NA,256,2000,0.03,2,9112,264.405,NA,NA,20 29 49 19 22 0 21 17 30 2 31 48 44 18 40 7 8 9 42 14 37 38 35 34 33 39 43 45 47 23 5 24 11 27 26 25 46 12 13 51 10 50 32 3 4 36 15 28 41 1 6 16 20,ok,
cuda_ga_gpu_pop_aos,build/GA-GPU-POP-AoS,GA-GPU-POP-AoS,data/berlin52.tsp,20,119,NA,256,2000,0.03,2,8995,823.995,NA,NA,16 20 41 6 1 29 22 19 49 28 46 13 12 26 25 27 51 10 50 11 24 5 23 47 34 35 31 0 30 21 44 18 40 7 8 9 32 42 3 45 15 43 33 36 37 4 14 39 38 48 17 2 16,ok,
cuda_ga_gpu_pop_global_dist,build/GA-GPU-POP-GlobalDist,GA-GPU-POP-GlobalDist,data/berlin52.tsp,20,119,NA,256,2000,0.03,2,8995,279.508,2000,no,16 20 41 6 1 29 22 19 49 28 46 13 12 26 25 27 51 10 50 11 24 5 23 47 34 35 31 0 30 21 44 18 40 7 8 9 32 42 3 45 15 43 33 36 37 4 14 39 38 48 17 2 16,ok,
cuda_ga_gpu_pop_verbose_comments,build/GA-GPU-POP-VerboseComments,GA-GPU-POP-VerboseComments,data/berlin52.tsp,20,119,NA,256,2000,0.03,2,8995,416.602,NA,NA,16 20 41 6 1 29 22 19 49 28 46 13 12 26 25 27 51 10 50 11 24 5 23 47 34 35 31 0 30 21 44 18 40 7 8 9 32 42 3 45 15 43 33 36 37 4 14 39 38 48 17 2 16,ok,
cuda_ga_b1_stride,build/CUDA-GA-B1-stride,cuda_ga_b1_stride,data/berlin52.tsp,20,119,NA,256,2000,0.03,2,8947,262.833,NA,NA,8 7 40 18 44 35 34 36 23 47 4 39 37 45 43 0 21 17 30 16 2 31 48 14 5 3 24 11 50 10 51 13 12 26 27 25 46 15 28 29 1 6 41 20 22 19 49 33 38 42 32 9 8,ok,
cuda_ga_b2_bitmask,build/CUDA-GA-B2-bitmask,cuda_ga_b2_bitmask,data/berlin52.tsp,20,119,NA,256,2000,0.03,2,8947,246.848,NA,NA,8 7 40 18 44 35 34 36 23 47 4 39 37 45 43 0 21 17 30 16 2 31 48 14 5 3 24 11 50 10 51 13 12 26 27 25 46 15 28 29 1 6 41 20 22 19 49 33 38 42 32 9 8,ok,
cuda_ga_b3_reduce,build/CUDA-GA-B3-reduce,cuda_ga_b3_reduce,data/berlin52.tsp,20,119,NA,256,2000,0.03,2,8947,246.468,NA,NA,8 7 40 18 44 35 34 36 23 47 4 39 37 45 43 0 21 17 30 16 2 31 48 14 5 3 24 11 50 10 51 13 12 26 27 25 46 15 28 29 1 6 41 20 22 19 49 33 38 42 32 9 8,ok,
cuda_ga_b3_shuffle,build/CUDA-GA-B3-shuffle,GPU-Pop B1+B2+B3-shuffle,data/berlin52.tsp,20,119,NA,256,2000,0.03,2,8947,246.876,NA,NA,8 7 40 18 44 35 34 36 23 47 4 39 37 45 43 0 21 17 30 16 2 31 48 14 5 3 24 11 50 10 51 13 12 26 27 25 46 15 28 29 1 6 41 20 22 19 49 33 38 42 32 9 8,ok,
cuda_ga_b4_global,build/CUDA-GA-B4-global,cuda_ga_b4_global,data/berlin52.tsp,20,119,NA,256,2000,0.03,2,8947,247.007,NA,NA,8 7 40 18 44 35 34 36 23 47 4 39 37 45 43 0 21 17 30 16 2 31 48 14 5 3 24 11 50 10 51 13 12 26 27 25 46 15 28 29 1 6 41 20 22 19 49 33 38 42 32 9 8,ok,
cuda_ga_b5_bigpop,build/CUDA-GA-B5-bigpop,cuda_ga_b5_bigpop,data/berlin52.tsp,20,119,NA,256,2000,0.03,2,7542,7518.94,NA,NA,34 35 38 39 36 37 47 23 4 14 5 3 24 11 27 26 25 46 12 13 51 10 50 32 42 9 8 7 40 18 44 31 48 0 21 30 17 2 16 20 41 6 1 29 22 19 49 28 15 45 43 33 34,ok,
cuda_ga_c1_stride,build/CUDA-GA-C1-stride,cuda_ga_c1_stride,data/berlin52.tsp,20,119,NA,256,2000,0.03,2,8197,261.793,NA,NA,5 3 24 11 27 26 25 46 12 13 51 10 50 32 42 9 8 7 40 18 44 31 48 0 21 30 17 2 16 20 6 1 41 22 35 34 33 43 28 29 19 49 15 45 38 39 36 37 47 23 4 14 5,ok,
cuda_ga_c2_bitmask,build/CUDA-GA-C2-bitmask,cuda_ga_c2_bitmask,data/berlin52.tsp,20,119,NA,256,2000,0.03,2,8197,245.756,NA,NA,5 3 24 11 27 26 25 46 12 13 51 10 50 32 42 9 8 7 40 18 44 31 48 0 21 30 17 2 16 20 6 1 41 22 35 34 33 43 28 29 19 49 15 45 38 39 36 37 47 23 4 14 5,ok,
cuda_ga_c3_reduce,build/CUDA-GA-C3-reduce,cuda_ga_c3_reduce,data/berlin52.tsp,20,119,NA,256,2000,0.03,2,8197,246.383,NA,NA,5 3 24 11 27 26 25 46 12 13 51 10 50 32 42 9 8 7 40 18 44 31 48 0 21 30 17 2 16 20 6 1 41 22 35 34 33 43 28 29 19 49 15 45 38 39 36 37 47 23 4 14 5,ok,
cuda_ga_c4_global,build/CUDA-GA-C4-global,cuda_ga_c4_global,data/berlin52.tsp,20,119,NA,256,2000,0.03,2,8197,247.675,NA,NA,5 3 24 11 27 26 25 46 12 13 51 10 50 32 42 9 8 7 40 18 44 31 48 0 21 30 17 2 16 20 6 1 41 22 35 34 33 43 28 29 19 49 15 45 38 39 36 37 47 23 4 14 5,ok,
cuda_ga_c5_bigpop,build/CUDA-GA-C5-bigpop,cuda_ga_c5_bigpop,data/berlin52.tsp,20,119,NA,256,2000,0.03,2,7542,7501.61,NA,NA,38 39 36 37 47 23 4 14 5 3 24 11 27 26 25 46 12 13 51 10 50 32 42 9 8 7 40 18 44 31 48 0 21 30 17 2 16 20 41 6 1 29 22 19 49 28 15 45 43 33 34 35 38,ok,
cuda_ga_b4_smem,build/CUDA-GA-B4-smem,GPU-Pop B1+B2+B3-shuffle+B4-smem,data/berlin52.tsp,20,119,NA,256,2000,0.03,2,8947,317.197,NA,NA,8 7 40 18 44 35 34 36 23 47 4 39 37 45 43 0 21 17 30 16 2 31 48 14 5 3 24 11 50 10 51 13 12 26 27 25 46 15 28 29 1 6 41 20 22 19 49 33 38 42 32 9 8,ok,
